-2.5435,-8.008,-11.549,-1.1614,-3.5041,1.1892
-2.5877,-7.7061,-11.055,-1.1195,-3.3591,1.0481
-2.5249,-7.3726,-10.485,-1.0692,-3.1808,0.89594
-2.4761,-6.9888,-9.8531,-1.0146,-2.9757,0.75138
-2.4941,-6.5639,-9.2162,-0.95463,-2.7555,0.62321
-2.5145,-6.1158,-8.5963,-0.88209,-2.5273,0.44862
-2.4835,-5.6337,-7.9542,-0.80206,-2.2901,0.11993
-2.4274,-5.1087,-7.2674,-0.73271,-2.0413,-0.36219
-2.3925,-4.5826,-6.5841,-0.67733,-1.7835,-0.82352
-2.3805,-4.1205,-5.9603,-0.61617,-1.5257,-1.0994
-2.3596,-3.7395,-5.3872,-0.53872,-1.2779,-1.211
-2.3074,-3.3979,-4.804,-0.46808,-1.0433,-1.2878
-2.2323,-3.06,-4.1743,-0.43033,-0.82033,-1.3959
-2.1561,-2.7335,-3.5514,-0.40075,-0.60975,-1.5057
-2.0767,-2.4405,-3.0368,-0.31875,-0.41716,-1.5829
-1.9654,-2.1844,-2.6065,-0.18318,-0.24163,-1.6406
-1.8204,-1.9563,-2.0283,-0.092574,-0.070046,-1.7029
-1.6905,-1.7537,-1.1047,-0.11416,0.10405,-1.7642
-1.6052,-1.5794,-0.0027862,-0.11103,0.26357,-1.8055
-1.5085,-1.4345,0.85993,0.16485,0.39067,-1.8275
-1.3241,-1.3143,1.2853,0.71785,0.50636,-1.8454
-1.0965,-1.2085,1.4483,1.2085,0.65718,-1.8628
-0.96877,-1.0947,1.6045,1.3561,0.84515,-1.8704
-0.91945,-0.96868,1.811,1.2577,1.0092,-1.8645
-0.61857,-0.86721,1.9656,1.1869,1.126,-1.8499
0.21103,-0.83775,1.9987,1.247,1.3043,-1.8294
1.2913,-0.85842,1.9522,1.3358,1.6878,-1.8014
2.0005,-0.8391,1.9002,1.3566,2.2327,-1.7641
2.1375,-0.76042,1.8559,1.3339,2.6926,-1.7182
2.0737,-0.75166,1.7701,1.3349,2.8976,-1.6637
2.1606,-0.8799,1.6066,1.3685,2.9229,-1.6018
2.3587,-0.92261,1.3738,1.3939,2.9296,-1.536
2.477,-0.58228,1.0867,1.3881,2.9648,-1.4669
2.4953,0.048335,0.74628,1.3654,2.9719,-1.3861
2.5268,0.49846,0.35965,1.3418,2.9181,-1.2875
2.6139,0.48178,-0.056818,1.315,2.8341,-1.1775
2.697,0.14952,-0.50687,1.2785,2.7464,-1.0633
2.7365,-0.22698,-1.0139,1.2297,2.6391,-0.93752
2.7624,-0.56439,-1.5778,1.1679,2.4882,-0.80016
2.7979,-0.93475,-2.1655,1.0968,2.2963,-0.68201
2.8096,-1.3904,-2.752,1.0232,2.0844,-0.59454
2.764,-1.9021,-3.348,0.94866,1.8672,-0.45118
2.6829,-2.4191,-3.9762,0.8747,1.6473,-0.12015
2.5999,-2.9218,-4.6235,0.8083,1.4218,0.38572
2.4971,-3.4159,-5.2505,0.75104,1.1894,0.85262
2.3369,-3.8866,-5.8483,0.69666,0.9546,1.0957
2.1397,-4.2857,-6.4348,0.64603,0.72969,1.1592
1.9637,-4.5762,-7.0015,0.60808,0.53013,1.2091
1.7975,-4.7703,-7.5128,0.58554,0.36512,1.321
1.548,-4.9249,-7.9335,0.57486,0.23286,1.4454
1.1966,-5.0775,-8.2428,0.57602,0.127,1.5268
0.89487,-5.1842,-8.4688,0.58145,0.045971,1.5762
0.75247,-5.1605,-8.6903,0.56542,-0.0066875,1.6284
0.53422,-4.9943,-8.9443,0.52117,-0.03137,1.6889
-0.18135,-4.7738,-9.1747,0.49864,-0.036526,1.7406
-1.3893,-4.5869,-9.3097,0.54342,-0.031424,1.774
-2.4781,-4.431,-9.3314,0.57482,-0.017866,1.7958
-2.9445,-4.2393,-9.2928,0.41164,0.0090165,1.8147
-2.968,-3.9766,-9.2974,0.011646,0.049293,1.8323
-3.0207,-3.6835,-9.3871,-0.40277,0.089863,1.8447
-3.2499,-3.4322,-9.463,-0.59208,0.11459,1.8492
-3.4716,-3.253,-9.4405,-0.5669,0.12394,1.8454
-3.5548,-3.1125,-9.4804,-0.5028,0.13433,1.8337
-3.5714,-2.9648,-9.8844,-0.50874,0.14868,1.8128
-3.6274,-2.8185,-10.665,-0.56419,0.1379,1.7818
-3.7187,-2.7276,-11.418,-0.61833,0.073621,1.7436
-3.7762,-2.7072,-11.784,-0.66212,-0.024036,1.7028
-3.7679,-2.7053,-11.833,-0.70224,-0.11147,1.6595
-3.722,-2.6919,-11.857,-0.73242,-0.21406,1.6093
-3.6758,-2.7411,-11.994,-0.75346,-0.44344,1.5502
-3.6316,-2.9458,-12.184,-0.78595,-0.85659,1.4875
-3.5641,-3.2408,-12.347,-0.84346,-1.3306,1.422
-3.4588,-3.4314,-12.482,-0.90685,-1.6795,1.3427
-3.3278,-3.5468,-12.623,-0.94357,-1.8678,1.2514
-3.1897,-4.0305,-12.788,-0.95147,-2.0059,1.1719
-3.0463,-5.2457,-12.983,-0.96403,-2.18,1.1076
-2.8868,-6.8327,-13.198,-1.005,-2.3775,1.0166
-2.6988,-7.9985,-13.402,-1.0495,-2.5564,0.86878
-2.4766,-8.4538,-13.576,-1.0494,-2.712,0.71008
-2.2381,-8.5978,-13.741,-1.0029,-2.8649,0.60881
-2.021,-8.8486,-13.904,-0.96428,-3.0211,0.51816
-1.8329,-9.2046,-14.031,-0.96045,-3.1669,0.27187
-1.627,-9.4636,-14.09,-0.93663,-3.2903,-0.19992
-1.3718,-9.5586,-14.092,-0.83657,-3.3926,-0.71463
-1.1168,-9.5754,-14.053,-0.72331,-3.4782,-1.0255
-0.9332,-9.6003,-13.976,-0.72353,-3.5439,-1.1057
-0.79983,-9.6352,-13.867,-0.79059,-3.5829,-1.1199
-0.60924,-9.6188,-13.731,-0.63923,-3.592,-1.1909
-0.33988,-9.5079,-13.537,-0.091845,-3.5735,-1.3044
-0.17333,-9.3305,-13.262,0.58965,-3.5321,-1.4013
-0.26338,-9.1331,-12.929,0.96626,-3.4696,-1.4673
-0.33646,-8.8971,-12.582,0.94121,-3.3829,-1.5193
0.17431,-8.568,-12.225,0.78394,-3.2707,-1.5609
1.3558,-8.1639,-11.843,0.74057,-3.1402,-1.5867
2.4937,-7.7749,-11.431,0.81224,-2.9993,-1.6053
2.9136,-7.4421,-10.997,0.88678,-2.849,-1.6316
2.7566,-7.1097,-10.544,0.92296,-2.688,-1.6672
2.588,-6.7245,-10.069,0.94606,-2.5184,-1.7013
2.647,-6.3151,-9.5825,0.96447,-2.3362,-1.7259
2.7694,-5.9409,-9.1126,0.96859,-2.1298,-1.7421
2.7919,-5.5991,-8.6864,0.96627,-1.9041,-1.7529
2.7535,-5.242,-8.3114,0.97106,-1.6984,-1.7585
2.7538,-4.8603,-7.9579,0.97618,-1.5352,-1.7583
2.7926,-4.5021,-7.5763,0.9669,-1.3458,-1.7534
2.7951,-4.2243,-7.1763,0.94652,-1.0204,-1.7462
2.7294,-4.0334,-6.8686,0.92763,-0.5757,-1.7351
2.6403,-3.8769,-6.7179,0.9097,-0.1899,-1.7151
2.5743,-3.7138,-6.5422,0.88486,0.0040857,-1.6844
2.5157,-3.5849,-6.0314,0.85609,0.0614,-1.6477
2.4137,-3.527,-5.1711,0.83185,0.10986,-1.6112
2.2541,-3.4129,-4.3731,0.81068,0.18819,-1.5755
2.0797,-3.0211,-4.0066,0.78585,0.24903,-1.5371
1.9298,-2.3721,-4.0096,0.75743,0.25865,-1.4938
1.7676,-1.8283,-4.1007,0.72959,0.23533,-1.4468
1.5129,-1.675,-4.1569,0.70607,0.20824,-1.3983
1.181,-1.8121,-4.2452,0.6917,0.18054,-1.3468
0.92105,-1.9813,-4.408,0.6836,0.13964,-1.2839
0.7852,-2.0939,-4.5774,0.65723,0.082952,-1.2043
0.47965,-2.2366,-4.6969,0.59019,0.021132,-1.1183
-0.39446,-2.4664,-4.8136,0.51477,-0.037441,-1.0404
-1.7236,-2.7177,-5.0071,0.50001,-0.095844,-0.96253
-2.8399,-2.9127,-5.2851,0.52888,-0.16297,-0.85743
-3.3189,-3.0732,-5.5861,0.4416,-0.24154,-0.72417
-3.4216,-3.2694,-5.8515,0.11317,-0.32368,-0.61637
-3.6033,-3.5207,-6.0751,-0.3293,-0.40021,-0.56675
-3.9663,-3.7917,-6.2961,-0.61916,-0.47264,-0.47156
-4.3228,-4.0465,-6.5441,-0.66683,-0.55263,-0.15403
-4.5448,-4.2827,-6.7988,-0.60731,-0.64793,0.3781
-4.6791,-4.5213,-7.02,-0.5836,-0.74933,0.85922
-4.8105,-4.7787,-7.2047,-0.61175,-0.83659,1.0737
-4.9558,-5.0476,-7.3957,-0.63977,-0.90412,1.0951
-5.0833,-5.2944,-7.6214,-0.64612,-0.97746,1.1255
-5.1591,-5.5085,-7.8584,-0.65408,-1.0897,1.2395
-5.167,-5.7369,-8.066,-0.68823,-1.2282,1.3691
-5.1281,-5.9924,-8.2367,-0.74596,-1.3299,1.4524
-5.1015,-6.1824,-8.398,-0.80931,-1.378,1.5053
-5.1097,-6.2751,-8.5763,-0.8693,-1.4893,1.5658
-5.0698,-6.513,-8.7739,-0.92973,-1.8057,1.6363
-4.872,-7.228,-8.9795,-0.9926,-2.2723,1.7016
-4.5529,-8.3383,-9.1732,-1.0553,-2.6505,1.7615
-4.3067,-9.2927,-9.324,-1.1185,-2.8039,1.8246
-4.2652,-9.6917,-9.4244,-1.1809,-2.8294,1.8891
-4.3264,-9.7014,-9.5286,-1.2354,-2.8798,1.9461
-4.2611,-9.7296,-9.7091,-1.2804,-2.9848,1.991
-3.9696,-9.9313,-9.9424,-1.3205,-3.08,2.0248
-3.5687,-10.158,-10.1,-1.3558,-3.1307,2.0517
-3.2269,-10.246,-10.157,-1.381,-3.1637,2.0775
-2.9815,-10.209,-10.363,-1.3909,-3.2043,2.1043
-2.7604,-10.172,-10.991,-1.3872,-3.2363,2.127
-2.5057,-10.21,-11.91,-1.3763,-3.237,2.1405
-2.2209,-10.281,-12.649,-1.357,-3.216,2.147
-1.9416,-10.296,-12.94,-1.3211,-3.1966,2.1526
-1.6944,-10.215,-12.934,-1.2667,-3.18,2.158
-1.4774,-10.067,-12.884,-1.2007,-3.1488,2.158
-1.2487,-9.918,-12.861,-1.1361,-3.0975,2.1497
-0.95,-9.8092,-12.811,-1.0821,-3.0428,2.1395
-0.59725,-9.7246,-12.72,-1.023,-2.9971,2.1339
-0.33143,-9.6274,-12.632,-0.92032,-2.9467,2.1258
-0.2403,-9.5003,-12.565,-0.76975,-2.8698,2.1012
-0.079188,-9.3388,-12.489,-0.63828,-2.7702,2.0595
0.60181,-9.1518,-12.378,-0.57192,-2.6725,2.0138
1.8514,-8.9582,-12.222,-0.46845,-2.5843,1.9729
3.073,-8.7575,-12.025,-0.15383,-2.4907,1.9312
3.6981,-8.5255,-11.793,0.35497,-2.384,1.8771
3.8254,-8.2599,-11.539,0.79422,-2.2759,1.8084
3.9104,-7.9832,-11.278,0.96655,-2.177,1.7355
4.1454,-7.6973,-11.024,0.95547,-2.0848,1.6675
4.3938,-7.3641,-10.779,0.95115,-1.9929,1.5988
4.5278,-6.9739,-10.523,1.0149,-1.9007,1.5155
4.5924,-6.617,-10.238,1.0867,-1.8111,1.4175
4.6771,-6.3792,-9.9348,1.1186,-1.7254,1.3208
4.7896,-6.1375,-9.6333,1.1231,-1.6443,1.2314
4.9028,-5.614,-9.3445,1.1305,-1.5731,1.1302
5.0258,-4.7484,-9.0848,1.1494,-1.5172,0.99882
5.1587,-3.8573,-8.8642,1.1665,-1.4691,0.85347
5.2414,-3.2752,-8.6499,1.1686,-1.4108,0.71728
5.2276,-3.0153,-8.3926,1.1586,-1.3474,0.53919
5.163,-2.8866,-8.1216,1.1483,-1.3259,0.20677
5.1253,-2.756,-7.9446,1.139,-1.3753,-0.28686
5.1277,-2.6203,-7.8552,1.121,-1.4172,-0.76065
5.1223,-2.5301,-7.5973,1.0914,-1.3059,-1.0368
5.0709,-2.5125,-6.9275,1.0576,-1.0141,-1.1368
4.9833,-2.5466,-6.0223,1.0251,-0.70713,-1.2028
4.8912,-2.5901,-5.3614,0.99315,-0.53572,-1.3109
4.8041,-2.6311,-5.1691,0.95747,-0.45487,-1.4302
4.701,-2.7079,-5.2439,0.91384,-0.41187,-1.5154
4.5623,-2.8577,-5.3111,0.86782,-0.56744,-1.5708
4.3973,-3.0509,-5.3137,0.82816,-1.0699,-1.6239
4.2287,-3.222,-5.3475,0.78812,-1.7078,-1.6821
4.059,-3.3608,-5.4626,0.73431,-2.0928,-1.7363
3.8673,-3.5279,-5.6068,0.67267,-2.1312,-1.7818
3.632,-3.7545,-5.7097,0.62152,-2.0533,-1.819
3.3544,-3.9872,-5.767,0.58009,-2.0576,-1.8462
3.062,-4.1658,-5.8391,0.52568,-2.1274,-1.8601
2.7887,-4.32,-5.9762,0.44638,-2.1719,-1.8617
2.5465,-4.5318,-6.1555,0.36139,-2.1866,-1.8579
2.3032,-4.8114,-6.3258,0.29624,-2.2275,-1.8522
2.013,-5.0754,-6.4859,0.23873,-2.312,-1.8387
1.6893,-5.2524,-6.662,0.14888,-2.4055,-1.8117
1.4072,-5.3737,-6.8453,0.035334,-2.4796,-1.775
1.199,-5.5504,-7.0056,-0.023588,-2.5412,-1.7332
0.98469,-5.8406,-7.137,-0.007103,-2.6068,-1.6841
0.68723,-6.1293,-7.2412,-0.069656,-2.6734,-1.624
0.40322,-6.2526,-7.3132,-0.4003,-2.7282,-1.5537
0.29881,-6.3067,-7.382,-0.93637,-2.771,-1.4752
0.25433,-6.6791,-7.5035,-1.3804,-2.8136,-1.3916
-0.18015,-7.579,-7.6859,-1.5526,-2.862,-1.3083
-1.2174,-8.6475,-7.8557,-1.5433,-2.9103,-1.224
-2.3756,-9.3274,-7.9223,-1.5046,-2.9501,-1.126
-2.9836,-9.5101,-7.8873,-1.4726,-2.9795,-1.0037
-2.9983,-9.5147,-7.8671,-1.4292,-2.9996,-0.87026
-2.895,-9.5798,-7.9746,-1.398,-3.0087,-0.73863
-2.9673,-9.6645,-8.1928,-1.4107,-3.0081,-0.56058
-3.1034,-9.6799,-8.4092,-1.4485,-3.007,-0.24457
-3.1305,-9.6727,-8.5525,-1.4681,-3.0103,0.21273
-3.0707,-9.7273,-8.6384,-1.4529,-3.0045,0.66893
-3.0355,-9.8206,-8.7033,-1.4153,-2.975,0.98399
-3.0543,-9.8581,-8.7451,-1.3713,-2.9278,1.1624
-3.0756,-9.8066,-8.7603,-1.3287,-2.8798,1.2922
-3.056,-9.7413,-8.8203,-1.2886,-2.8365,1.4218
-3.0008,-9.7515,-9.0013,-1.2449,-2.7902,1.5428
-2.9419,-9.8282,-9.2386,-1.1908,-2.7365,1.6421
-2.8958,-9.887,-9.41,-1.1322,-2.6774,1.7266
-2.851,-9.8844,-9.6194,-1.0879,-2.6117,1.8059
-2.7898,-9.8655,-10.193,-1.0599,-2.5335,1.8779
-2.7097,-9.8891,-11.219,-1.0111,-2.4428,1.9378
-2.6214,-9.9372,-12.274,-0.90567,-2.3524,1.988
-2.5375,-9.9379,-12.885,-0.783,-2.2751,2.0326
-2.4645,-9.8674,-13.051,-0.74136,-2.1983,2.0709
-2.3965,-9.7812,-13.097,-0.7876,-2.0888,2.0974
-2.3167,-9.7422,-13.222,-0.74112,-1.9465,2.108
-2.2158,-9.753,-13.378,-0.41579,-1.8317,2.105
-2.1003,-9.7662,-13.479,0.087659,-1.7804,2.0952
-1.9757,-9.7275,-13.526,0.44844,-1.7014,2.0829
-1.8505,-9.6202,-13.551,0.5179,-1.4485,2.0629
-1.7511,-9.4943,-13.554,0.44197,-1.0324,2.0256
-1.6887,-9.406,-13.526,0.40396,-0.65414,1.9708
-1.6177,-9.322,-13.481,0.42887,-0.46484,1.909
-1.4834,-9.1599,-13.423,0.44805,-0.41185,1.846
-1.3118,-8.942,-13.335,0.4283,-0.36624,1.7727
-1.1916,-8.7765,-13.206,0.38929,-0.28679,1.6796
-1.1413,-8.5929,-13.059,0.3525,-0.20825,1.5759
-1.0588,-8.0599,-12.92,0.32341,-0.14955,1.4804
-0.88833,-7.0028,-12.776,0.30264,-0.098204,1.3868
-0.77457,-5.7962,-12.571,0.28498,-0.04958,1.2619
-0.85352,-4.9992,-12.293,0.26095,-0.0079181,1.0964
-0.86193,-4.7008,-12.024,0.23004,0.040473,0.93462
